hh_index	plot_index	pinst	plot_id	plot_name	plot_area_a	plot_area_u	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p_id	p_uuid	p_submission_time	p_index	p_parent_table_name	p_parent_index	p_tags	p_notes	p_version	p_duration	p_submitted_by
179.0	730.0	3	3	"Maize"	1.0	1	1.5	1		2		1		"2016-01-01"	0				0		0					730	"APS_tz17_hh"	179					
180.0	731.0	1	1	"\"Maize Sunflower, Dunguya farm\""	1.0	1	0.0	1		2		1		"2013-01-01"	0				0		0					731	"APS_tz17_hh"	180					
180.0	732.0	2	2	"\"Maize, Dunguya farm\""	3.0	1	0.25	1		2		4		"2016-01-01"	0				0		0					732	"APS_tz17_hh"	180					
180.0	733.0	3	3	"\"Maize, Dunguya farm\""	2.0	1	0.5	1		2		4		"2016-01-01"	0				0		0					733	"APS_tz17_hh"	180					
180.0	734.0	4	4	"\"Tomato, Dunguya farm\""	1.75	1	1.0	1		2		4		"2017-01-01"	0				0		0					734	"APS_tz17_hh"	180					
181.0	735.0	1	1	"Nyamhanga A"	2.0	1	1.0	2		2		1		"2013-01-01"	0				0		0					735	"APS_tz17_hh"	181					
181.0	736.0	2	2	"Nyamhanga B"	3.0	1	1.0	1		3		1		"2002-01-01"	0				0		0					736	"APS_tz17_hh"	181					
181.0	737.0	3	3	"Nyamhanga C"	5.0	1	1.0	2		2		1		"2002-01-01"	0				0		0					737	"APS_tz17_hh"	181					
181.0	738.0	4	4	"Ipwani A"	1.0	1	0.5	1		2		1		"2002-01-01"	0				0		0					738	"APS_tz17_hh"	181					
181.0	739.0	5	5	"Ipwani B"	1.0	1	0.5	1		3		1		"2002-01-01"	0				0		0					739	"APS_tz17_hh"	181					
181.0	740.0	6	6	"Nyumbani"	1.0	1	0.0	1		3		1		"2002-01-01"	0				0		0					740	"APS_tz17_hh"	181					
181.0	741.0	7	7	"Vitono"	15.0	1	6.0	2		2		1		"2002-01-01"	0				0		0					741	"APS_tz17_hh"	181					
182.0	742.0	1	1	"Nyamhanga A"	1.0	1	1.0	4		3		1		"1974-01-01"	0				0		0					742	"APS_tz17_hh"	182					
182.0	743.0	2	2	"Nyamhanga B"	1.0	1	1.0	1		3		1		"1974-01-01"	0				0		0					743	"APS_tz17_hh"	182					
182.0	744.0	3	3	"Nyamhanga C"	3.0	1	1.0	4		3		1		"1974-01-01"	0				0		0					744	"APS_tz17_hh"	182					
182.0	745.0	4	4	"Igunga"	2.0	1	3.0	2		2		1		"1974-01-01"	0				0		0					745	"APS_tz17_hh"	182					
182.0	746.0	5	5	"Nyumbani"	1.0	1	0.0	1		3		1		"1974-01-01"	0				0		0					746	"APS_tz17_hh"	182					
183.0	747.0	1	1	"Vitindi"	2.5	1	3.0	1		2		1		"2010-01-01"	0				0		0					747	"APS_tz17_hh"	183					
183.0	748.0	2	2	"Nyumbani"	0.5	1	0.0	1		6		1		"2010-01-01"	0				0		0					748	"APS_tz17_hh"	183					
184.0	749.0	1	1	"Mbugani"	1.5	1	3.0	1		2		1		"2003-01-01"	0				0		0					749	"APS_tz17_hh"	184					
184.0	750.0	2	2	"Nzingo1"	5.0	1	5.0	1		2		1		"2005-01-01"	0				0		1	"2004-01-01"				750	"APS_tz17_hh"	184					
184.0	751.0	3	3	"Nzingo2"	2.0	1	5.0	1		2		1		"2005-01-01"	0				0		1	"2005-01-01"				751	"APS_tz17_hh"	184					
185.0	752.0	1	1	"Balali"	2.0	1	0.6	1		2		1		"1994-01-01"	0				0		0					752	"APS_tz17_hh"	185					
185.0	753.0	2	2	"Milimani"	3.0	1	2.0	1		2		4		"2011-01-01"	0				0		0					753	"APS_tz17_hh"	185					
185.0	754.0	3	3	"Fallow"	2.0	1	0.8	2		2		4		"1994-01-01"	0				0		0					754	"APS_tz17_hh"	185					
185.0	755.0	4	4	"Woodlot"	5.0	1	5.0	7		7		1		"1994-01-01"	0				0		0					755	"APS_tz17_hh"	185					
186.0	756.0	1	1	"Moja"	2.0	1	2.0	1		2		1		"1898-01-01"	0				0		0					756	"APS_tz17_hh"	186					
186.0	757.0	2	2	"Mbili"	3.0	1	2.0	2		2		1		"1899-01-01"	0				0		0					757	"APS_tz17_hh"	186					
187.0	758.0	1	1	"Balali"	4.0	1	1.0	1		2		1		"2006-01-01"	0				0		0					758	"APS_tz17_hh"	187					
187.0	759.0	2	2	"Balali"	1.0	1	1.0	1		2		1		"2006-01-01"	0				0		0					759	"APS_tz17_hh"	187					
187.0	760.0	3	3	"Balali"	1.0	1	1.0	1		2		1		"2006-01-01"	0				0		0					760	"APS_tz17_hh"	187					
187.0	761.0	4	4	"Balali"	2.0	1	1.0	1		2		1		"2006-01-01"	0				0		0					761	"APS_tz17_hh"	187					
188.0	762.0	1	1	"Alali"	1.5	1	1.0	1		2		1		"2013-01-01"	0				0		0					762	"APS_tz17_hh"	188					
188.0	763.0	2	2	"Balali"	1.0	1	1.0	1		2		1		"2013-01-01"	0				0		0					763	"APS_tz17_hh"	188					
188.0	764.0	3	3	"Mang'wenyu"	9.0	1	1.0	1		2		1		"1982-01-01"	0				0		0					764	"APS_tz17_hh"	188					
188.0	765.0	4	4	"Mpakani"	7.0	1	3.0	2		2		1		"1986-01-01"	0				0		0					765	"APS_tz17_hh"	188					
189.0	766.0	1	1	"Mageleda A"	2.0	1	3.0	1		3		3		"2006-01-01"	1	6		"2016-01-01"	0		0					766	"APS_tz17_hh"	189					
189.0	767.0	2	2	"Mageleda B"	3.0	1	3.0	1		3		3		"2006-01-01"	1	6		"2016-01-01"	0		0					767	"APS_tz17_hh"	189					
189.0	768.0	3	3	"Mageleda C"	10.0	1	3.0	1		3		3		"2006-01-01"	0	6			0		0					768	"APS_tz17_hh"	189					
189.0	769.0	4	4	"Mbugani"	14.0	1	3.5	1		3		3		"1990-01-01"	0	0			0		0					769	"APS_tz17_hh"	189					
189.0	770.0	5	5	"Machuma"	5.0	1	2.5	1		3		2		"1990-01-01"	1	6		"2016-01-01"	0		0					770	"APS_tz17_hh"	189					
189.0	771.0	6	6	"Kwamwachai"	1.5	1	2.5	1		3		1		"1986-01-01"	0				0		0					771	"APS_tz17_hh"	189					
189.0	772.0	7	7	"Kiwanjani"	2.0	1	4.0	2		2		1		"1996-01-01"	0				0		0					772	"APS_tz17_hh"	189					
190.0	773.0	1	1	"Mageleda A"	5.0	1	3.0	1		3		1		"1992-01-01"	0				0		0					773	"APS_tz17_hh"	190					
190.0	774.0	2	2	"Mageleda B"	6.0	1	3.0	1		3		1		"1992-01-01"	0				0		0					774	"APS_tz17_hh"	190					
190.0	775.0	3	3	"Mtiulaya"	3.0	1	0.0	2		2		1		"1989-01-01"	0				0		0					775	"APS_tz17_hh"	190					
191.0	776.0	1	1	"Mbugani"	4.0	1	6.0	1		3		1		"1984-01-01"	0				0		0					776	"APS_tz17_hh"	191					
191.0	777.0	2	2	"Mbugani"	2.0	1	6.0	1		3		1		"1994-01-01"	0				0		0					777	"APS_tz17_hh"	191					
191.0	778.0	3	3	"Mbugani"	3.5	1	6.0	1		3		1		"1994-01-01"	0				0		0					778	"APS_tz17_hh"	191					
191.0	779.0	4	4	"Mbugani"	4.0	1	6.0	1		3		1		"1994-01-01"	0				0		0					779	"APS_tz17_hh"	191					
191.0	780.0	5	5	"Mbugani"	1.5	1	1.5	2		3		1		"1982-01-01"	0				0		0					780	"APS_tz17_hh"	191					
191.0	781.0	6	6	"Mbugani"	6.0	1	6.5	2		3		1		"1992-01-01"	0				0		0					781	"APS_tz17_hh"	191					
192.0	782.0	1	1	"Mbugani"	1.5	1	6.0	1		3		1		"1997-01-01"	0				0		0					782	"APS_tz17_hh"	192					
192.0	783.0	2	2	"Mbugani"	2.5	1	6.0	1		3		1		"1997-01-01"	0				0		0					783	"APS_tz17_hh"	192					
192.0	784.0	3	3	"Mbugani"	1.0	1	3.0	1		3		1		"1988-01-01"	0				0		0					784	"APS_tz17_hh"	192					
192.0	785.0	4	4	"Kidongo chekundu"	2.0	1	2.5	1		3		1		"1982-01-01"	0				0		0					785	"APS_tz17_hh"	192					
192.0	786.0	5	5	"Kidogo chekundu"	3.0	1	2.5	1		3		1		"1982-01-01"	0				0		0					786	"APS_tz17_hh"	192					
193.0	787.0	1	1	"Alizeti"	2.0	1	3.0	1		2		1		"1987-01-01"	0				0		0					787	"APS_tz17_hh"	193					
193.0	788.0	2	2	"Alizeti"	6.0	1	3.0	1		2		1		"1987-01-01"	0				0		0					788	"APS_tz17_hh"	193					
194.0	789.0	1	1	"Mbugani"	3.0	1	3.0	1		2		3		"1993-01-01"	1	6		"2013-01-01"	0		0					789	"APS_tz17_hh"	194					
195.0	790.0	1	1	"Mbugani 1"	10.0	1	2.0	1		2		2		"1987-01-01"	1	3		"2014-01-01"	0		0					790	"APS_tz17_hh"	195					
195.0	791.0	2	2	"Mbugani2"	1.0	1	2.0	1		2		2		"1987-01-01"	1	3		"2014-01-01"	0		0					791	"APS_tz17_hh"	195					
195.0	792.0	3	3	"Mbugani 3"	1.0	1	2.0	2		2		2		"1987-01-01"	1	3		"2014-01-01"	0		0					792	"APS_tz17_hh"	195					
195.0	793.0	4	4	"Ivangwa"	3.0	1	1.0	1		2		1		"1985-01-01"	0				0		0					793	"APS_tz17_hh"	195					
196.0	794.0	1	1	"Mbugani1 "	8.0	1	2.0	1		2		1		"2009-01-01"	0				0		0					794	"APS_tz17_hh"	196					
196.0	795.0	2	2	"Mbugani2"	5.0	1	3.5	1		2		1		"1985-01-01"	0				0		0					795	"APS_tz17_hh"	196					
196.0	796.0	3	3	"Mbugani3"	6.0	1	2.0	2		2		1		"1985-01-01"	0				0		0					796	"APS_tz17_hh"	196					
197.0	797.0	1	1	"\"Sunflower, Mbugani farm\""	7.0	1	4.0	1		2		1		"1986-01-01"	0				0		0					797	"APS_tz17_hh"	197					
197.0	798.0	2	2	"\"Maize, Mbugani farms\""	9.0	1	4.0	1		2		1		"1986-01-01"	0				0		0					798	"APS_tz17_hh"	197					
197.0	799.0	3	3	"\"Sorghum, Mbugani farms\""	10.0	1	4.0	1		2		1		"1986-01-01"	0				0		0					799	"APS_tz17_hh"	197					
197.0	800.0	4	4	"\"Maize, Ikengeza farm\""	0.5	1	0.0	1		2		2		"2015-01-01"	0	3			0		0					800	"APS_tz17_hh"	197					
197.0	801.0	5	5	"\"Beekiping for beehives, Mbugani farms\""	4.0	1	4.0	99	"Beehives"	2		1		"1986-01-01"	0				0		0					801	"APS_tz17_hh"	197					
198.0	802.0	1	1	"\"Maize, Ndolera farm\""	6.0	1	4.0	1		2		1		"1999-01-01"	0				0		0					802	"APS_tz17_hh"	198					
198.0	803.0	2	2	"\"Maize, Ndolera farm\""	8.0	1	4.0	1		2		1		"1999-01-01"	0				0		0					803	"APS_tz17_hh"	198					
198.0	804.0	3	3	"\"Sunflower, Ndolera farm\""	5.0	1	4.0	1		2		1		"1999-01-01"	0				0		0					804	"APS_tz17_hh"	198					
198.0	805.0	4	4	"\"Sunflower, Ndolera farm\""	14.0	1	4.5	1		2		1		"2014-01-01"	0				0		0					805	"APS_tz17_hh"	198					
198.0	806.0	5	5	"\"Maize, Ndolera farm\""	5.0	1	4.5	1		2		1		"2014-01-01"	0				0		0					806	"APS_tz17_hh"	198					
198.0	807.0	6	6	"\"Sunflower, Mkengeza farm\""	4.0	1	5.0	1		2		1		"2016-01-01"	0				0		0					807	"APS_tz17_hh"	198					
199.0	808.0	1	1	"Mbugani"	2.5	1	8.0	1		3		1		"2005-01-01"	0				0		0					808	"APS_tz17_hh"	199					
199.0	809.0	2	2	"Mbugani"	85.0	1	8.0	1		3		1		"2015-01-01"	0				0		0					809	"APS_tz17_hh"	199					
199.0	810.0	3	3	"Garden"	0.25	1	0.0	6		6		1		"2005-01-01"	0				0		0					810	"APS_tz17_hh"	199					
200.0	811.0	1	1	"Ng'ambo"	4.0	1	1.5	1		2		1		"2015-01-01"	0				0		0					811	"APS_tz17_hh"	200					
200.0	812.0	2	2	"Mbugani"	4.0	1	3.0	1		2		1		"2010-01-01"	0				0		0					812	"APS_tz17_hh"	200					
201.0	813.0	1	1	"Chini"	1.75	1	1.0	1		2		1		"2010-01-01"	0				0		0					813	"APS_tz17_hh"	201					
201.0	814.0	2	2	"Chini"	0.25	1	1.0	2		2		1		"2010-01-01"	0				0		0					814	"APS_tz17_hh"	201					
202.0	815.0	1	1	"Nyumbani"	1.5	1	0.0	1		2		1		"2011-01-01"	0				0		1	"2016-01-01"				815	"APS_tz17_hh"	202					
202.0	816.0	2	2	"Kifumbi"	1.0	1	1.0	1		2		1		"1989-01-01"	0				0		0					816	"APS_tz17_hh"	202					
202.0	817.0	3	3	"Vitono  kati 2"	2.5	1	3.0	1		2		1		"2011-01-01"	0				0		0					817	"APS_tz17_hh"	202					
202.0	818.0	4	4	"Vitono kati"	1.75	1	3.5	1		2		1		"2016-01-01"	0				0		0					818	"APS_tz17_hh"	202					
202.0	819.0	5	5	"Vitono  kati "	0.25	1	3.5	1		2		1		"2016-01-01"	0				0		0					819	"APS_tz17_hh"	202					
202.0	820.0	6	6	"Vitono kati 3"	6.0	1	3.5	2		2		1		"2011-01-01"	0				0		0					820	"APS_tz17_hh"	202					
203.0	821.0	1	1	"Mnang'anani"	8.0	1	1.5	1		2		1		"1996-01-01"	0				0		0					821	"APS_tz17_hh"	203					
203.0	822.0	2	2	"Kwenye kichanga"	2.0	1	1.0	1		2		1		"1996-01-01"	0				0		0					822	"APS_tz17_hh"	203					
203.0	823.0	3	3	"Mbugani"	2.0	1	4.0	1		2		1		"1990-01-01"	0				0		0					823	"APS_tz17_hh"	203					
203.0	824.0	4	4	"Ng'ambo"	6.0	1	2.5	1		2		1		"1989-01-01"	0				0		0					824	"APS_tz17_hh"	203					
203.0	825.0	5	5	"Ng'ambo 2"	2.0	1	2.5	2		2		1		"1986-01-01"	0				0		0					825	"APS_tz17_hh"	203					
204.0	826.0	1	1	"Nyamana"	3.0	1	2.0	1		2		1		"1989-01-01"	0				0		0					826	"APS_tz17_hh"	204					
204.0	827.0	2	2	"Mbugani"	6.0	1	3.0	1		2		1		"2007-01-01"	0				0		0					827	"APS_tz17_hh"	204					
204.0	828.0	3	3	"Mbugani 2"	4.0	1	3.0	2		2		1		"2007-01-01"	0				0		0					828	"APS_tz17_hh"	204					
205.0	829.0	1	1	"Kijijini"	3.0	1	1.0	1		2		1		"2002-01-01"	0				0		0					829	"APS_tz17_hh"	205					
205.0	830.0	2	2	"Mbugani "	3.0	1	3.0	1		2		1		"2010-01-01"	0				0		0					830	"APS_tz17_hh"	205					
205.0	831.0	3	3	"Mbugani 2"	3.0	1	3.0	2		2		1		"2010-01-01"	0				0		0					831	"APS_tz17_hh"	205					
206.0	832.0	1	1	"Korongoni"	6.0	1	2.5	1		2		2		"2007-01-01"	1	1		"2014-01-01"	0		0					832	"APS_tz17_hh"	206					
206.0	833.0	2	2	"Nbugani"	9.0	1	3.5	1		2		2		"1974-01-01"	1	1		"2014-01-01"	0		0					833	"APS_tz17_hh"	206					
206.0	834.0	3	3	"Mairo"	12.0	1	3.5	1		2		2		"1974-01-01"	1	1		"2014-01-01"	0		0					834	"APS_tz17_hh"	206					
207.0	835.0	1	1	"Mbugani"	1.75	1	2.0	1		2		1		"1984-01-01"	0				0		0					835	"APS_tz17_hh"	207					
207.0	836.0	2	2	"Kanisani"	3.0	1	1.0	1		2		2		"1982-01-01"	1	1		"2013-01-01"	0		0					836	"APS_tz17_hh"	207					
207.0	837.0	3	3	"Mkungugu B"	2.0	1	3.0	1		2		1		"1997-01-01"	0				0		0					837	"APS_tz17_hh"	207					
208.0	838.0	1	1	"Kijijini1"	3.0	1	1.0	1		2		1		"1987-01-01"	0				0		0					838	"APS_tz17_hh"	208					
208.0	839.0	2	2	"Nyumbani1"	0.25	1	0.0	1		2		1		"2004-01-01"	0				0		0					839	"APS_tz17_hh"	208					
208.0	840.0	3	3	"Nyumbani2"	1.25	1	0.0	1		2		1		"1997-01-01"	0				0		0					840	"APS_tz17_hh"	208					
209.0	841.0	1	1	"Ng'ambo"	2.0	1	2.0	1		2		1		"1992-01-01"	0				0		0					841	"APS_tz17_hh"	209					
209.0	842.0	2	2	"Chini"	1.0	1	2.0	1		2		1		"1992-01-01"	0				0		0					842	"APS_tz17_hh"	209					
209.0	843.0	3	3	"Beans"	0.25	1	2.0	1		2		1		"1992-01-01"	0				0		0					843	"APS_tz17_hh"	209					
209.0	844.0	4	4	"Pumpkins"	2.0	1	2.0	1		2		1		"1992-01-01"	0				0		0					844	"APS_tz17_hh"	209					
209.0	845.0	5	5	"Garden"	0.1	1	0.0	1		1		1		"1992-01-01"	0				0		0					845	"APS_tz17_hh"	209					
210.0	846.0	1	1	"Sunflower"	10.0	1	4.0	1		2		1		"2002-01-01"	0				0		0					846	"APS_tz17_hh"	210					
210.0	847.0	2	2	"Maize"	15.0	1	4.0	1		2		1		"2002-01-01"	0				0		0					847	"APS_tz17_hh"	210					
210.0	848.0	3	3	"Shamba la nyumbani"	3.0	1	0.0	1		3		1		"2000-01-01"	0				0		0					848	"APS_tz17_hh"	210					
210.0	849.0	4	4	"Kikuluwe"	6.0	1	2.0	2		3		1		"1974-01-01"	0				0		0					849	"APS_tz17_hh"	210					
211.0	850.0	1	1	"Mbugani"	5.0	1	10.0	1		3		1		"2012-01-01"	0				0		0					850	"APS_tz17_hh"	211					
211.0	851.0	2	2	"Mbugani"	8.0	1	10.0	8		8		1		"2012-01-01"	0				0		0					851	"APS_tz17_hh"	211					
211.0	852.0	3	3	"Mbugani"	8.0	1	8.0	1		3		1		"2007-01-01"	0				0		0					852	"APS_tz17_hh"	211					
212.0	853.0	1	1	"Maize"	4.5	1	4.0	1		3		1		"2010-01-01"	0				0		0					853	"APS_tz17_hh"	212					
212.0	854.0	2	2	"Sunflower"	3.0	1	2.0	1		2		1		"2014-01-01"	0				0		0					854	"APS_tz17_hh"	212					
212.0	855.0	3	3	"Alizeti"	2.0	1	4.0	1		3		1		"2010-01-01"	0				0		0					855	"APS_tz17_hh"	212					
212.0	856.0	4	4	"Maize"	0.25	1	0.0	1		3		1		"2009-01-01"	0				0		0					856	"APS_tz17_hh"	212					
213.0	857.0	1	1	"Mbugani sunfower"	10.0	1	4.0	1		2		1		"1999-01-01"	0				0		0					857	"APS_tz17_hh"	213					
213.0	858.0	2	2	"Mbugani maize"	10.0	1	4.0	1		2		1		"1999-01-01"	0				0		0					858	"APS_tz17_hh"	213					
213.0	859.0	3	3	"Ng'ambo maize"	6.0	1	4.0	1		2		1		"1999-01-01"	0				0		0					859	"APS_tz17_hh"	213					
213.0	860.0	4	4	"Ng'ambo sunflower"	4.0	1	4.0	1		2		1		"1999-01-01"	0				0		0					860	"APS_tz17_hh"	213					
213.0	861.0	5	5	"Kati maize"	8.0	1	2.0	1		2		1		"1997-01-01"	0				0		0					861	"APS_tz17_hh"	213					
213.0	862.0	6	6	"Kati sunflower"	2.0	1	2.0	1		2		1		"1997-01-01"	0				0		0					862	"APS_tz17_hh"	213					
213.0	863.0	7	7	"Nyumbani"	4.0	1	0.0	1		2		1		"2005-01-01"	0				0		0					863	"APS_tz17_hh"	213					
214.0	864.0	1	1	"Mbugani sunflower"	30.0	1	4.0	1		2		1		"1990-01-01"	0				0		0					864	"APS_tz17_hh"	214					
214.0	865.0	2	2	"Mbugani maize"	25.0	1	5.0	1		2		1		"2011-01-01"	0				0		0					865	"APS_tz17_hh"	214					
214.0	866.0	3	3	"Nyumbani"	0.25	1	0.0	6		6		1		"1992-01-01"	0				0		0					866	"APS_tz17_hh"	214					
215.0	867.0	1	1	"Shamba la nyumbani"	1.75	1	0.0	1		2		1		"2000-01-01"	0				0		0					867	"APS_tz17_hh"	215					
215.0	868.0	2	2	"Bondeni"	5.0	1	1.5	1		2		1		"2017-01-01"	0				0		1	"1975-01-01"				868	"APS_tz17_hh"	215					
216.0	869.0	1	1	"Maize"	1.0	1	0.0	1		3		1		"2000-01-01"	0				0		1	"2007-01-01"				869	"APS_tz17_hh"	216					
216.0	870.0	2	2	"Mtama"	1.25	1	0.0	1		3		1		"2000-01-01"	0				0		1	"2007-01-01"				870	"APS_tz17_hh"	216					
216.0	871.0	3	3	"Sunflower"	2.0	1	4.0	1		3		1		"2000-01-01"	0				0		0					871	"APS_tz17_hh"	216					
217.0	872.0	1	1	"Beans"	0.75	1	0.25	1		1		2		"2005-01-01"	1	1		"2010-01-01"	1	"2012-01-01"	0					872	"APS_tz17_hh"	217					
217.0	873.0	2	2	"Maize pigeonpeas"	1.0	1	2.0	1		3		2		"2000-01-01"	1	1		"2010-01-01"	0		0					873	"APS_tz17_hh"	217					
217.0	874.0	3	3	"Maize pigeon peas"	1.0	1	2.0	1		3		2		"2008-01-01"	1	1		"2010-01-01"	0		0					874	"APS_tz17_hh"	217					
217.0	875.0	4	4	"Maize pigeon peas"	0.75	1	2.0	1		3		2		"1998-01-01"	1	1		"2010-01-01"	0		0					875	"APS_tz17_hh"	217					
217.0	876.0	5	5	"Maize pigeonpeas"	0.5	1	2.0	1		3		2		"2005-01-01"	1	1		"2010-01-01"	0		0					876	"APS_tz17_hh"	217					
218.0	877.0	1	1	"Beans"	0.75	1	0.0	1		1		2		"2005-01-01"	1	1		"2010-01-01"	0		0					877	"APS_tz17_hh"	218					
218.0	878.0	2	2	"Garden"	0.125	1	0.0	6		6		2		"2005-01-01"	1	1		"2010-01-01"	0		0					878	"APS_tz17_hh"	218					
218.0	879.0	3	3	"Jangwani"	5.0	1	5.0	1		3		2		"2013-01-01"	1	1		"2010-01-01"	0		0					879	"APS_tz17_hh"	218					
218.0	880.0	4	4	"Livako"	5.0	1	2.0	1		3		4		"2016-01-01"	0				0		0					880	"APS_tz17_hh"	218					
219.0	881.0	1	1	"\"Beans, Dudiye farm\""	0.25	1	0.0	1		1		3		"2000-01-01"	0	1			0		1	"2010-01-01"				881	"APS_tz17_hh"	219					
219.0	882.0	2	2	"\"Maize and beans, Dudiye farm\""	0.75	1	0.25	1		2		3		"2000-01-01"	1	1		"2005-01-01"	1	"2008-01-01"	0					882	"APS_tz17_hh"	219					
219.0	883.0	3	3	"\"Beans, Dudiye farm\""	0.75	1	0.25	1		2		3		"2000-01-01"	1	1		"2005-01-01"	1	"2008-01-01"	0					883	"APS_tz17_hh"	219					
219.0	884.0	4	4	"\"Beans, Basutu farm\""	20.0	1	60.0	1		2		4		"2016-01-01"	0				0		0					884	"APS_tz17_hh"	219					
219.0	885.0	5	5	"\"Fallow, Dohome farm\""	3.0	1	3.0	2		2		2		"2004-01-01"	1	3		"2004-01-01"	0		1	"2011-01-01"				885	"APS_tz17_hh"	219					
220.0	886.0	1	1	"\"Sorghum  and Sunflower, Dudiye farm\""	0.5	1	0.0	1		2		3		"1998-01-01"	0	1			0		0					886	"APS_tz17_hh"	220					
220.0	887.0	2	2	"\"Beans, Dudie farm\""	0.75	1	0.0	1		1		3		"1998-01-01"	1	1		"2005-01-01"	0		0					887	"APS_tz17_hh"	220					
220.0	888.0	3	3	"\"Beans, Mtoni farm\""	1.5	1	0.15	1		1		3		"1998-01-01"	1	1		"2005-01-01"	1	"1998-01-01"	0					888	"APS_tz17_hh"	220					
220.0	889.0	4	4	"Maize and Pigeonpea Rivaku farm"	3.0	1	1.0	1		2		4		"2016-01-01"	0				0		0					889	"APS_tz17_hh"	220					
220.0	890.0	5	5	"\"Maize Pigeonpea, Endasago\""	6.0	1	4.0	1		2		3		"1998-01-01"	1	1		"2005-01-01"	0		1	"2008-01-01"				890	"APS_tz17_hh"	220					
220.0	891.0	6	6	"\"Beans, Dudie farm\""	0.75	1	0.25	1		1		3		"1998-01-01"	1	1		"2005-01-01"	0		0					891	"APS_tz17_hh"	220					
220.0	892.0	7	7	"\"Fallow, Endasago farm\""	3.0	1	4.0	2		2		3		"1998-01-01"	1	1		"2005-01-01"	0		0					892	"APS_tz17_hh"	220					
221.0	893.0	1	1	"Simbaki"	1.0	1	1.0	1		3		1		"1999-01-01"	0				0		0					893	"APS_tz17_hh"	221					
221.0	894.0	2	2	"Simbaki"	1.0	1	1.0	1		3		1		"1999-01-01"	0				0		0					894	"APS_tz17_hh"	221					
222.0	895.0	1	1	"Mbuga"	1.0	1	1.0	1		3		1		"1997-01-01"	0				0		0					895	"APS_tz17_hh"	222					
223.0	896.0	1	1	"Nyumbani"	5.0	1	0.0	1		1		1		"1963-01-01"	0				0		0					896	"APS_tz17_hh"	223					
223.0	897.0	2	2	"Banana"	2.0	1	2.0	1		1		1		"1977-01-01"	0				0		0					897	"APS_tz17_hh"	223					
224.0	898.0	1	1	"Home"	2.0	1	0.0	1		2		1		"1992-01-01"	0				0		0					898	"APS_tz17_hh"	224					
224.0	899.0	2	2	"Bondeni"	2.0	1	0.0	1		2		1		"1991-01-01"	0				0		0					899	"APS_tz17_hh"	224					
225.0	900.0	1	1	"Kisima kirefu"	1.5	1	0.5	1		2		1		"1986-01-01"	0				0		0					900	"APS_tz17_hh"	225					
225.0	901.0	2	2	"Maharage"	0.5	1	0.5	1		2		1		"1986-01-01"	0				0		0					901	"APS_tz17_hh"	225					
225.0	902.0	3	3	"Mahindi"	0.75	1	0.5	1		2		1		"1986-01-01"	0				0		0					902	"APS_tz17_hh"	225					
226.0	903.0	1	1	"Nyumbani"	3.0	1	0.0	1		2		1		"2012-01-01"	0				0		0					903	"APS_tz17_hh"	226					
226.0	904.0	2	2	"Mahindi"	2.0	1	2.0	2		2		1		"2012-01-01"	0				0		0					904	"APS_tz17_hh"	226					
227.0	905.0	1	1	"Kolongoni"	2.5	1	1.0	1		3		1		"1984-01-01"	0				0		0					905	"APS_tz17_hh"	227					
227.0	906.0	2	2	"Barae"	1.0	1	1.0	1		3		1		"1993-01-01"	0				0		0					906	"APS_tz17_hh"	227					
227.0	907.0	3	3	"Matunda"	1.0	1	1.0	1		3		1		"1998-01-01"	0				0		0					907	"APS_tz17_hh"	227					
227.0	908.0	4	4	"Nyumbani"	0.25	1	0.0	6		6		1		"1980-01-01"	0				0		0					908	"APS_tz17_hh"	227					
228.0	909.0	1	1	"Kolongoni"	1.0	1	1.0	1		3		1		"1975-01-01"	0				0		0					909	"APS_tz17_hh"	228					
228.0	910.0	2	2	"Nyumbani"	0.75	1	0.0	1		3		1		"1970-01-01"	0				0		0					910	"APS_tz17_hh"	228					
229.0	911.0	1	1	"Shamba la Barabarani"	1.25	1	0.3	1		2		1		"1984-01-01"	0				0		0					911	"APS_tz17_hh"	229					
229.0	912.0	2	2	"Kwa Ndege"	2.0	1	0.3	1		2		3		"1999-01-01"	1	3		"1999-01-01"	0		0					912	"APS_tz17_hh"	229					
229.0	913.0	3	3	"Garden"	0.1	1	0.0	6		1		1		"1982-01-01"	0				0		0					913	"APS_tz17_hh"	229					
229.0	914.0	4	4	"Kwa Datho"	2.0	1	0.7	1		2		3		"1999-01-01"	1	4		"1999-01-01"	0		0					914	"APS_tz17_hh"	229					
229.0	915.0	5	5	"Mbugani"	3.0	1	0.5	1		2		3		"2001-01-01"	1	4		"2001-01-01"	0		0					915	"APS_tz17_hh"	229					
230.0	916.0	1	1	"Nyumbani"	1.0	1	0.0	1		2		1		"1961-01-01"	0				0		0					916	"APS_tz17_hh"	230					
230.0	917.0	2	2	"Aytlaa"	1.0	1	2.0	1		2		1		"1974-01-01"	0				0		0					917	"APS_tz17_hh"	230					
230.0	918.0	3	3	"Bustani"	0.1	1	0.0	6		2		1		"1961-01-01"	0				0		0					918	"APS_tz17_hh"	230					
231.0	919.0	1	1	"Chini"	0.75	1	0.1	1		2		2		"1976-01-01"	1	1		"2015-01-01"	0		0					919	"APS_tz17_hh"	231					
